id,transgenic-line,product-id,structure-id,structure-abbrev,structure-name,name,injection-volume,injection-structures,gender,strain,sum,structure-color,num-voxels,injection-coordinates,selected,experiment_page_url
278067445,Prkcd-GluCla-CFP-IRES-Cre,5,362,MD,Mediodorsal nucleus of thalamus,Prkcd-GluCla-CFP-IRES-Cre-137,0.38941562714687494,"[{""id""=>59, ""abbreviation""=>""IMD"", ""name""=>""Intermediodorsal nucleus of the thalamus"", ""color""=>""FF909F""}, {""id""=>149, ""abbreviation""=>""PVT"", ""name""=>""Paraventricular nucleus of the thalamus"", ""color""=>""FF909F""}, {""id""=>181, ""abbreviation""=>""RE"", ""name""=>""Nucleus of reuniens"", ""color""=>""FF909F""}, {""id""=>189, ""abbreviation""=>""RH"", ""name""=>""Rhomboid nucleus"", ""color""=>""FF909F""}, {""id""=>362, ""abbreviation""=>""MD"", ""name""=>""Mediodorsal nucleus of thalamus"", ""color""=>""FF909F""}, {""id""=>366, ""abbreviation""=>""SMT"", ""name""=>""Submedial nucleus of the thalamus"", ""color""=>""FF909F""}, {""id""=>599, ""abbreviation""=>""CM"", ""name""=>""Central medial nucleus of the thalamus"", ""color""=>""FF909F""}, {""id""=>685, ""abbreviation""=>""VM"", ""name""=>""Ventral medial nucleus of the thalamus"", ""color""=>""FF8084""}, {""id""=>741, ""abbreviation""=>""VPMpc"", ""name""=>""Ventral posteromedial nucleus of the thalamus, parvicellular part"", ""color""=>""FF8084""}, {""id""=>907, ""abbreviation""=>""PCN"", ""name""=>""Paracentral nucleus"", ""color""=>""FF909F""}, {""id""=>1077, ""abbreviation""=>""PR"", ""name""=>""Perireunensis nucleus"", ""color""=>""FF909F""}]",F,B6.129,7.8465066218,ff909f,,"[6980, 4940, 5690]",false,http://connectivity.brain-map.org/projection/experiment/278067445
182805258,Vipr2-Cre_KE2,5,325,SGN,Suprageniculate nucleus,Vipr2-Cre-3297,0.2976586732,"[{""id""=>218, ""abbreviation""=>""LP"", ""name""=>""Lateral posterior nucleus of the thalamus"", ""color""=>""FF909F""}, {""id""=>325, ""abbreviation""=>""SGN"", ""name""=>""Suprageniculate nucleus"", ""color""=>""FF909F""}, {""id""=>475, ""abbreviation""=>""MG"", ""name""=>""Medial geniculate complex"", ""color""=>""FF8084""}, {""id""=>1029, ""abbreviation""=>""POL"", ""name""=>""Posterior limiting nucleus of the thalamus"", ""color""=>""FF909F""}, {""id""=>563807435, ""abbreviation""=>""PoT"", ""name""=>""Posterior triangular thalamic nucleus"", ""color""=>""FF8084""}]",F,"",7.8431169047000004,ff909f,,"[8360, 3010, 7630]",false,http://connectivity.brain-map.org/projection/experiment/182805258
496576666,Rbp4-Cre_KL100,35,39,ACAd,"Anterior cingulate area, dorsal part",Rbp4-Cre_KL100-211661,0.226570414,"[{""id""=>39, ""abbreviation""=>""ACAd"", ""name""=>""Anterior cingulate area, dorsal part"", ""color""=>""40A666""}, {""id""=>48, ""abbreviation""=>""ACAv"", ""name""=>""Anterior cingulate area, ventral part"", ""color""=>""40A666""}, {""id""=>993, ""abbreviation""=>""MOs"", ""name""=>""Secondary motor area"", ""color""=>""1F9D5A""}]",F,"",7.8323260512,40a666,,"[4750, 1890, 5510]",false,http://connectivity.brain-map.org/projection/experiment/496576666
307743253,"",5,385,VISp,Primary visual area,C57BL/6-153764,0.5686671088,"[{""id""=>385, ""abbreviation""=>""VISp"", ""name""=>""Primary visual area"", ""color""=>""08858C""}, {""id""=>409, ""abbreviation""=>""VISl"", ""name""=>""Lateral visual area"", ""color""=>""08858C""}]",M,C57BL/6J,7.7977195072,08858c,,"[8810, 1890, 8690]",false,http://connectivity.brain-map.org/projection/experiment/307743253
292533477,Ppp1r17-Cre_NL146,5,294,SCm,"Superior colliculus, motor related",Ppp1r17-Cre_NL146-3968,0.582084524,"[{""id""=>128, ""abbreviation""=>""MRN"", ""name""=>""Midbrain reticular nucleus"", ""color""=>""FF90FF""}, {""id""=>215, ""abbreviation""=>""APN"", ""name""=>""Anterior pretectal nucleus"", ""color""=>""FF90FF""}, {""id""=>294, ""abbreviation""=>""SCm"", ""name""=>""Superior colliculus, motor related"", ""color""=>""FF90FF""}]",M,FVB.CD1(ICR),7.7217147839999996,ff90ff,,"[8490, 3150, 6980]",false,http://connectivity.brain-map.org/projection/experiment/292533477
478096249,Rasgrf2-T2A-dCre,5,381,SNr,"Substantia nigra, reticular part",Rasgrf2-2A-dCre-179420,0.49443602880000004,"[{""id""=>128, ""abbreviation""=>""MRN"", ""name""=>""Midbrain reticular nucleus"", ""color""=>""FF90FF""}, {""id""=>374, ""abbreviation""=>""SNc"", ""name""=>""Substantia nigra, compact part"", ""color""=>""FFA6FF""}, {""id""=>381, ""abbreviation""=>""SNr"", ""name""=>""Substantia nigra, reticular part"", ""color""=>""FF90FF""}, {""id""=>1044, ""abbreviation""=>""PP"", ""name""=>""Peripeduncular nucleus"", ""color""=>""FF8084""}, {""id""=>560581563, ""abbreviation""=>""PIL"", ""name""=>""Posterior intralaminar thalamic nucleus"", ""color""=>""FF909F""}]",M,B6.129,7.7180775727999995,ff90ff,,"[8530, 4240, 7600]",false,http://connectivity.brain-map.org/projection/experiment/478096249
142656218,"",5,918,ENTl,"Entorhinal area, lateral part",378-1356,0.1349395418,"[{""id""=>502, ""abbreviation""=>""SUB"", ""name""=>""Subiculum"", ""color""=>""4FC244""}, {""id""=>895, ""abbreviation""=>""ECT"", ""name""=>""Ectorhinal area"", ""color""=>""0D9F91""}, {""id""=>918, ""abbreviation""=>""ENTl"", ""name""=>""Entorhinal area, lateral part"", ""color""=>""32B825""}, {""id""=>922, ""abbreviation""=>""PERI"", ""name""=>""Perirhinal area"", ""color""=>""0E9684""}, {""id""=>312782628, ""abbreviation""=>""VISpor"", ""name""=>""Postrhinal area"", ""color""=>""08858C""}, {""id""=>484682470, ""abbreviation""=>""ProS"", ""name""=>""Prosubiculum"", ""color""=>""58BA48""}]",M,C57BL/6J,7.6912290616,32b825,,"[9340, 3430, 9790]",false,http://connectivity.brain-map.org/projection/experiment/142656218
126709328,"",5,136,IRN,Intermediate reticular nucleus,378-1312,0.6675468352,"[{""id""=>136, ""abbreviation""=>""IRN"", ""name""=>""Intermediate reticular nucleus"", ""color""=>""FFB3D9""}, {""id""=>203, ""abbreviation""=>""LIN"", ""name""=>""Linear nucleus of the medulla"", ""color""=>""FFB3D9""}, {""id""=>225, ""abbreviation""=>""SPIV"", ""name""=>""Spinal vestibular nucleus"", ""color""=>""FFB3D9""}, {""id""=>437, ""abbreviation""=>""SPVI"", ""name""=>""Spinal nucleus of the trigeminal, interpolar part"", ""color""=>""FFA5D2""}, {""id""=>651, ""abbreviation""=>""NTS"", ""name""=>""Nucleus of the solitary tract"", ""color""=>""FFA5D2""}, {""id""=>852, ""abbreviation""=>""PARN"", ""name""=>""Parvicellular reticular nucleus"", ""color""=>""FFB3D9""}, {""id""=>1048, ""abbreviation""=>""GRN"", ""name""=>""Gigantocellular reticular nucleus"", ""color""=>""FFB3D9""}]",M,C57BL/6J,7.674650636799999,ffb3d9,,"[12150, 6140, 6310]",false,http://connectivity.brain-map.org/projection/experiment/126709328
159331462,Cck-IRES-Cre,5,15,PT,Parataenial nucleus,Cck-IRES-Cre-53,0.278802235155664,"[{""id""=>15, ""abbreviation""=>""PT"", ""name""=>""Parataenial nucleus"", ""color""=>""FF909F""}, {""id""=>127, ""abbreviation""=>""AM"", ""name""=>""Anteromedial nucleus"", ""color""=>""FF909F""}, {""id""=>149, ""abbreviation""=>""PVT"", ""name""=>""Paraventricular nucleus of the thalamus"", ""color""=>""FF909F""}, {""id""=>181, ""abbreviation""=>""RE"", ""name""=>""Nucleus of reuniens"", ""color""=>""FF909F""}, {""id""=>255, ""abbreviation""=>""AV"", ""name""=>""Anteroventral nucleus of thalamus"", ""color""=>""FF909F""}, {""id""=>1113, ""abbreviation""=>""IAD"", ""name""=>""Interanterodorsal nucleus of the thalamus"", ""color""=>""FF909F""}]",F,"",7.6215340194,ff909f,,"[5540, 4710, 6070]",false,http://connectivity.brain-map.org/projection/experiment/159331462
180981417,"",5,403,MEA,Medial amygdalar nucleus,378-1835,0.7186325104000001,"[{""id""=>23, ""abbreviation""=>""AAA"", ""name""=>""Anterior amygdalar area"", ""color""=>""80C0E2""}, {""id""=>319, ""abbreviation""=>""BMA"", ""name""=>""Basomedial amygdalar nucleus"", ""color""=>""84EA81""}, {""id""=>342, ""abbreviation""=>""SI"", ""name""=>""Substantia innominata"", ""color""=>""A2B1D8""}, {""id""=>403, ""abbreviation""=>""MEA"", ""name""=>""Medial amygdalar nucleus"", ""color""=>""80C0E2""}, {""id""=>536, ""abbreviation""=>""CEA"", ""name""=>""Central amygdalar nucleus"", ""color""=>""80C0E2""}, {""id""=>619, ""abbreviation""=>""NLOT"", ""name""=>""Nucleus of the lateral olfactory tract"", ""color""=>""95E4C8""}, {""id""=>1105, ""abbreviation""=>""IA"", ""name""=>""Intercalated amygdalar nucleus"", ""color""=>""80C0E2""}]",M,C57BL/6J,7.619137556799999,80c0e2,,"[6610, 5970, 7650]",false,http://connectivity.brain-map.org/projection/experiment/180981417
267538006,Slc32a1-IRES-Cre,5,178,LGv,Ventral part of the lateral geniculate complex,Slc32a1-IRES-Cre-2928,0.3311920584,"[{""id""=>27, ""abbreviation""=>""IGL"", ""name""=>""Intergeniculate leaflet of the lateral geniculate complex"", ""color""=>""FF909F""}, {""id""=>170, ""abbreviation""=>""LGd"", ""name""=>""Dorsal part of the lateral geniculate complex"", ""color""=>""FF8084""}, {""id""=>178, ""abbreviation""=>""LGv"", ""name""=>""Ventral part of the lateral geniculate complex"", ""color""=>""FF909F""}, {""id""=>262, ""abbreviation""=>""RT"", ""name""=>""Reticular nucleus of the thalamus"", ""color""=>""FF909F""}, {""id""=>382, ""abbreviation""=>""CA1"", ""name""=>""Field CA1"", ""color""=>""7ED04B""}, {""id""=>423, ""abbreviation""=>""CA2"", ""name""=>""Field CA2"", ""color""=>""7ED04B""}, {""id""=>463, ""abbreviation""=>""CA3"", ""name""=>""Field CA3"", ""color""=>""7ED04B""}, {""id""=>797, ""abbreviation""=>""ZI"", ""name""=>""Zona incerta"", ""color""=>""F2483B""}, {""id""=>563807439, ""abbreviation""=>""IntG"", ""name""=>""Intermediate geniculate nucleus"", ""color""=>""FF909F""}]",M,B6.129,7.6002270848,ff909f,,"[7550, 3610, 8570]",false,http://connectivity.brain-map.org/projection/experiment/267538006
313327028,Glt25d2-Cre_NF107,5,104,AId,"Agranular insular area, dorsal part",Glt25d2-Cre_NF107-162215,0.21169177960000002,"[{""id""=>104, ""abbreviation""=>""AId"", ""name""=>""Agranular insular area, dorsal part"", ""color""=>""219866""}, {""id""=>119, ""abbreviation""=>""AIv"", ""name""=>""Agranular insular area, ventral part"", ""color""=>""219866""}]",M,"",7.5629400448,219866,,"[3350, 4600, 8460]",false,http://connectivity.brain-map.org/projection/experiment/313327028
496554237,Rbp4-Cre_KL100,35,731,ORBm,"Orbital area, medial part",Rbp4-Cre_KL100-211660,0.2875039524,"[{""id""=>39, ""abbreviation""=>""ACAd"", ""name""=>""Anterior cingulate area, dorsal part"", ""color""=>""40A666""}, {""id""=>44, ""abbreviation""=>""ILA"", ""name""=>""Infralimbic area"", ""color""=>""59B363""}, {""id""=>731, ""abbreviation""=>""ORBm"", ""name""=>""Orbital area, medial part"", ""color""=>""248A5E""}, {""id""=>746, ""abbreviation""=>""ORBvl"", ""name""=>""Orbital area, ventrolateral part"", ""color""=>""248A5E""}, {""id""=>972, ""abbreviation""=>""PL"", ""name""=>""Prelimbic area"", ""color""=>""2FA850""}, {""id""=>993, ""abbreviation""=>""MOs"", ""name""=>""Secondary motor area"", ""color""=>""1F9D5A""}]",F,"",7.5598220768,248a5e,,"[2810, 2140, 5250]",false,http://connectivity.brain-map.org/projection/experiment/496554237
204832205,Adcyap1-2A-Cre,5,181,RE,Nucleus of reuniens,Adcyap1-2A-Cre-D-126,0.36666409920000004,"[{""id""=>15, ""abbreviation""=>""PT"", ""name""=>""Parataenial nucleus"", ""color""=>""FF909F""}, {""id""=>38, ""abbreviation""=>""PVH"", ""name""=>""Paraventricular hypothalamic nucleus"", ""color""=>""FF5D50""}, {""id""=>63, ""abbreviation""=>""PVHd"", ""name""=>""Paraventricular hypothalamic nucleus, descending division"", ""color""=>""FF4C3E""}, {""id""=>127, ""abbreviation""=>""AM"", ""name""=>""Anteromedial nucleus"", ""color""=>""FF909F""}, {""id""=>181, ""abbreviation""=>""RE"", ""name""=>""Nucleus of reuniens"", ""color""=>""FF909F""}, {""id""=>262, ""abbreviation""=>""RT"", ""name""=>""Reticular nucleus of the thalamus"", ""color""=>""FF909F""}, {""id""=>685, ""abbreviation""=>""VM"", ""name""=>""Ventral medial nucleus of the thalamus"", ""color""=>""FF8084""}, {""id""=>797, ""abbreviation""=>""ZI"", ""name""=>""Zona incerta"", ""color""=>""F2483B""}, {""id""=>1077, ""abbreviation""=>""PR"", ""name""=>""Perireunensis nucleus"", ""color""=>""FF909F""}, {""id""=>1113, ""abbreviation""=>""IAD"", ""name""=>""Interanterodorsal nucleus of the thalamus"", ""color""=>""FF909F""}]",M,B6.129,7.5347981688,ff909f,,"[5750, 5140, 6240]",false,http://connectivity.brain-map.org/projection/experiment/204832205
180982124,"",5,672,CP,Caudoputamen,378-1836,0.6500723375999999,"[{""id""=>111, ""abbreviation""=>""AIp"", ""name""=>""Agranular insular area, posterior part"", ""color""=>""219866""}, {""id""=>345, ""abbreviation""=>""SSp-m"", ""name""=>""Primary somatosensory area, mouth"", ""color""=>""188064""}, {""id""=>378, ""abbreviation""=>""SSs"", ""name""=>""Supplemental somatosensory area"", ""color""=>""188064""}, {""id""=>583, ""abbreviation""=>""CLA"", ""name""=>""Claustrum"", ""color""=>""8ADA87""}, {""id""=>672, ""abbreviation""=>""CP"", ""name""=>""Caudoputamen"", ""color""=>""98D6F9""}, {""id""=>677, ""abbreviation""=>""VISC"", ""name""=>""Visceral area"", ""color""=>""11AD83""}, {""id""=>1057, ""abbreviation""=>""GU"", ""name""=>""Gustatory areas"", ""color""=>""009C75""}]",M,C57BL/6J,7.5231359336,98d6f9,,"[5270, 3760, 9030]",false,http://connectivity.brain-map.org/projection/experiment/180982124
113846682,"",5,215,APN,Anterior pretectal nucleus,378-1135,0.3673236,"[{""id""=>75, ""abbreviation""=>""DT"", ""name""=>""Dorsal terminal nucleus of the accessory optic tract"", ""color""=>""FF90FF""}, {""id""=>128, ""abbreviation""=>""MRN"", ""name""=>""Midbrain reticular nucleus"", ""color""=>""FF90FF""}, {""id""=>215, ""abbreviation""=>""APN"", ""name""=>""Anterior pretectal nucleus"", ""color""=>""FF90FF""}, {""id""=>218, ""abbreviation""=>""LP"", ""name""=>""Lateral posterior nucleus of the thalamus"", ""color""=>""FF909F""}, {""id""=>294, ""abbreviation""=>""SCm"", ""name""=>""Superior colliculus, motor related"", ""color""=>""FF90FF""}, {""id""=>325, ""abbreviation""=>""SGN"", ""name""=>""Suprageniculate nucleus"", ""color""=>""FF909F""}, {""id""=>385, ""abbreviation""=>""VISp"", ""name""=>""Primary visual area"", ""color""=>""08858C""}, {""id""=>533, ""abbreviation""=>""VISpm"", ""name""=>""posteromedial visual area"", ""color""=>""08858C""}, {""id""=>580, ""abbreviation""=>""NB"", ""name""=>""Nucleus of the brachium of the inferior colliculus"", ""color""=>""FF7AFF""}, {""id""=>726, ""abbreviation""=>""DG"", ""name""=>""Dentate gyrus"", ""color""=>""7ED04B""}, {""id""=>1029, ""abbreviation""=>""POL"", ""name""=>""Posterior limiting nucleus of the thalamus"", ""color""=>""FF909F""}, {""id""=>563807435, ""abbreviation""=>""PoT"", ""name""=>""Posterior triangular thalamic nucleus"", ""color""=>""FF8084""}]",M,C57BL/6J,7.5200260408,ff90ff,,"[8390, 3010, 7610]",false,http://connectivity.brain-map.org/projection/experiment/113846682
112936582,"",5,345,SSp-m,"Primary somatosensory area, mouth",378-1079,0.1780094736,"[{""id""=>345, ""abbreviation""=>""SSp-m"", ""name""=>""Primary somatosensory area, mouth"", ""color""=>""188064""}]",M,C57BL/6J,7.5001758272000005,188064,,"[4470, 2700, 9140]",false,http://connectivity.brain-map.org/projection/experiment/112936582
576332845,Emx1-IRES-Cre,35,1002,AUDp,Primary auditory area,Emx1-IRES-Cre-298030,0.423433696,"[{""id""=>541, ""abbreviation""=>""TEa"", ""name""=>""Temporal association areas"", ""color""=>""15B0B3""}, {""id""=>1002, ""abbreviation""=>""AUDp"", ""name""=>""Primary auditory area"", ""color""=>""019399""}, {""id""=>1018, ""abbreviation""=>""AUDv"", ""name""=>""Ventral auditory area"", ""color""=>""019399""}, {""id""=>1027, ""abbreviation""=>""AUDpo"", ""name""=>""Posterior auditory area"", ""color""=>""019399""}]",F,"",7.4846526272,019399,,"[8860, 2800, 1180]",false,http://connectivity.brain-map.org/projection/experiment/576332845
307137980,"",5,385,VISp,Primary visual area,C57BL/6-152139,0.4885201608,"[{""id""=>385, ""abbreviation""=>""VISp"", ""name""=>""Primary visual area"", ""color""=>""08858C""}]",M,C57BL/6J,7.480536784,08858c,,"[8780, 1850, 8650]",false,http://connectivity.brain-map.org/projection/experiment/307137980
167376068,Cnnm2-Cre_KD18,5,1093,PRNc,"Pontine reticular nucleus, caudal part",Cnnm2-Cre-91,0.622662894,"[{""id""=>206, ""abbreviation""=>""RM"", ""name""=>""Nucleus raphe magnus"", ""color""=>""FFC6E2""}, {""id""=>653, ""abbreviation""=>""VI"", ""name""=>""Abducens nucleus"", ""color""=>""FFB3D9""}, {""id""=>1048, ""abbreviation""=>""GRN"", ""name""=>""Gigantocellular reticular nucleus"", ""color""=>""FFB3D9""}, {""id""=>1093, ""abbreviation""=>""PRNc"", ""name""=>""Pontine reticular nucleus, caudal part"", ""color""=>""FFBA86""}]",F,"",7.4644188416,ffba86,,"[10360, 5870, 5520]",false,http://connectivity.brain-map.org/projection/experiment/167376068
286319739,Ntrk1-IRES-Cre,5,596,NDB,Diagonal band nucleus,Ntrk1-IRES-Cre-3563,0.1378708982,"[{""id""=>226, ""abbreviation""=>""LPO"", ""name""=>""Lateral preoptic area"", ""color""=>""F2483B""}, {""id""=>298, ""abbreviation""=>""MA"", ""name""=>""Magnocellular nucleus"", ""color""=>""A2B1D8""}, {""id""=>342, ""abbreviation""=>""SI"", ""name""=>""Substantia innominata"", ""color""=>""A2B1D8""}, {""id""=>596, ""abbreviation""=>""NDB"", ""name""=>""Diagonal band nucleus"", ""color""=>""96A7D3""}, {""id""=>689, ""abbreviation""=>""VLPO"", ""name""=>""Ventrolateral preoptic nucleus"", ""color""=>""FF5547""}]",F,"",7.4636868992,96a7d3,,"[5560, 6880, 6720]",false,http://connectivity.brain-map.org/projection/experiment/286319739
518742338,Emx1-IRES-Cre,35,394,VISam,Anteromedial visual area,Emx1-IRES-Cre-240164,0.2036213228,"[{""id""=>394, ""abbreviation""=>""VISam"", ""name""=>""Anteromedial visual area"", ""color""=>""08858C""}, {""id""=>533, ""abbreviation""=>""VISpm"", ""name""=>""posteromedial visual area"", ""color""=>""08858C""}, {""id""=>312782546, ""abbreviation""=>""VISa"", ""name""=>""Anterior area"", ""color""=>""009FAC""}]",F,"",7.448023912000001,08858c,,"[7800, 560, 3850]",false,http://connectivity.brain-map.org/projection/experiment/518742338
298179622,Rbp4-Cre_KL100,5,378,SSs,Supplemental somatosensory area,Rbp4-Cre_KL100-129771,0.1607936274,"[{""id""=>329, ""abbreviation""=>""SSp-bfd"", ""name""=>""Primary somatosensory area, barrel field"", ""color""=>""188064""}, {""id""=>378, ""abbreviation""=>""SSs"", ""name""=>""Supplemental somatosensory area"", ""color""=>""188064""}]",M,C57BL/6J,7.4390133216,188064,,"[7380, 1940, 9400]",false,http://connectivity.brain-map.org/projection/experiment/298179622
272698650,Rbp4-Cre_KL100,5,337,SSp-ll,"Primary somatosensory area, lower limb",Rbp4-Cre_KL100-263,0.1827469112,"[{""id""=>337, ""abbreviation""=>""SSp-ll"", ""name""=>""Primary somatosensory area, lower limb"", ""color""=>""188064""}, {""id""=>369, ""abbreviation""=>""SSp-ul"", ""name""=>""Primary somatosensory area, upper limb"", ""color""=>""188064""}]",M,C57BL/6J,7.436517536,188064,,"[6180, 1240, 7680]",false,http://connectivity.brain-map.org/projection/experiment/272698650
307295727,"",5,409,VISl,Lateral visual area,C57BL/6-152140,0.5285815808,"[{""id""=>385, ""abbreviation""=>""VISp"", ""name""=>""Primary visual area"", ""color""=>""08858C""}, {""id""=>409, ""abbreviation""=>""VISl"", ""name""=>""Lateral visual area"", ""color""=>""08858C""}, {""id""=>312782574, ""abbreviation""=>""VISli"", ""name""=>""Laterointermediate area"", ""color""=>""08858C""}]",M,C57BL/6J,7.4282943952,08858c,,"[9270, 2310, 9350]",false,http://connectivity.brain-map.org/projection/experiment/307295727
127649005,"",5,463,CA3,Field CA3,378-1430,0.634938276,"[{""id""=>382, ""abbreviation""=>""CA1"", ""name""=>""Field CA1"", ""color""=>""7ED04B""}, {""id""=>423, ""abbreviation""=>""CA2"", ""name""=>""Field CA2"", ""color""=>""7ED04B""}, {""id""=>463, ""abbreviation""=>""CA3"", ""name""=>""Field CA3"", ""color""=>""7ED04B""}, {""id""=>726, ""abbreviation""=>""DG"", ""name""=>""Dentate gyrus"", ""color""=>""7ED04B""}]",M,C57BL/6J,7.4012718752,7ed04b,,"[8730, 4880, 8570]",false,http://connectivity.brain-map.org/projection/experiment/127649005
579409876,Emx1-IRES-Cre,35,918,ENTl,"Entorhinal area, lateral part",Emx1-IRES-Cre-302361,0.41954842719999996,"[{""id""=>409, ""abbreviation""=>""VISl"", ""name""=>""Lateral visual area"", ""color""=>""08858C""}, {""id""=>502, ""abbreviation""=>""SUB"", ""name""=>""Subiculum"", ""color""=>""4FC244""}, {""id""=>918, ""abbreviation""=>""ENTl"", ""name""=>""Entorhinal area, lateral part"", ""color""=>""32B825""}, {""id""=>926, ""abbreviation""=>""ENTm"", ""name""=>""Entorhinal area, medial part, dorsal zone"", ""color""=>""32B825""}, {""id""=>312782574, ""abbreviation""=>""VISli"", ""name""=>""Laterointermediate area"", ""color""=>""08858C""}, {""id""=>312782628, ""abbreviation""=>""VISpor"", ""name""=>""Postrhinal area"", ""color""=>""08858C""}]",M,"",7.392828175599999,32b825,,"[9470, 3560, 1680]",false,http://connectivity.brain-map.org/projection/experiment/579409876
